#pdbId,resol,eff.resol
1snr,1.31,1.93891343179854
1kgd,1.31,2.39700645928042
2fgo,1.32,2.59710079085736
1hzc,1.32,1.97370403525171
2a13,1.32,1.90040853116759
1x3s,1.32,2.63645348667959
1mkk,1.32,2.12947545431359
1v9y,1.32,2.39027063407122
2aof,1.32,2.27639094278878
1z0j,1.32,1.65334017260868
1lzj,1.32,2.62585755244535
1e7l,1.32,1.61558780148761
1r9z,1.32,2.07154793119259
1rak,1.32,2.12591343353693
1q5m,1.32,2.70216475396969
1gxm,1.32,2.24288146107978
1plc,1.33,2.38905795110799
1wtm,1.33,2.46885806392653
193l,1.33,2.50849956760913
2cuo,1.33,1.50292824779953
1rtz,1.33,2.79331222745773
1o3d,1.33,2.25502976701438
2blq,1.33,1.91733227743312
2blo,1.33,1.97609933823012
2boq,1.33,2.09548109548244
1wx3,1.33,2.45064393719303
2etx,1.33,1.94061398774122
1kko,1.33,2.82564766080354
1o9i,1.33,1.83339551541734
1utg,1.34,3.24225562152786
2d01,1.34,2.62656492133053
1rmz,1.34,2.63310088639451
1vhu,1.34,2.14526376606936
5ptp,1.34,2.78419535791323
1ujp,1.34,2.13412608945297
2a3u,1.34,2.12714049433838
1vh5,1.34,2.17512015763280
1yph,1.34,1.94746204250779
1ubt,1.34,3.17129267497373
1ubr,1.34,3.13874130317126
1obx,1.35,2.05642524073973
1g2r,1.35,2.48803446577921
6fd1,1.35,2.08562835585921
1up9,1.35,3.06900430441641
1pz4,1.35,2.41820016597502
1sv3,1.35,3.10419434563767
1bqk,1.35,2.41851516102108
1e85,1.35,2.2424595037465
2lis,1.35,1.91451680870331
1vkk,1.35,1.81359020050380
1tzv,1.35,3.18659290926725
1sjw,1.35,2.17276491686645
1j8q,1.35,2.23925317452262
1gyy,1.35,2.11726511276043
1gyx,1.35,2.05807537690319
1pin,1.35,3.12094849461518
1gjn,1.35,1.70467763554445
1fd3,1.35,2.66048050311084
1rb0,1.35,3.05989498719355
1ky3,1.35,2.95366923669691
5p21,1.35,2.42293032671465
1oh4,1.35,2.28395078441422
1e5k,1.35,2.62193627077064
1ukf,1.35,2.35209645794572
2a8f,1.35,2.04496110837288
1yn3,1.35,2.88690342149731
1t7i,1.35,2.19897683056416
2bb9,1.35,2.29256461527674
1gpp,1.35,2.38059572054079
1u9c,1.35,2.07189140169617
1mqo,1.35,2.78609095398467
1kyp,1.35,1.95029746713307
1yjf,1.35,2.08124421001466
1kg5,1.35,1.90431231277674
2g3d,1.35,2.24923709073914
1eaj,1.35,1.97208759879084
1ijy,1.35,2.17409238557151
1mqi,1.35,2.14457501422318
1lzi,1.35,2.46017277741843
1lqk,1.35,2.15591910003176
1p2j,1.35,1.96744999826715
1ojr,1.35,2.40294991956943
1pb7,1.35,2.7148234539066
1zgk,1.35,1.85772410831073
2aqd,1.35,1.44062143296216
1si0,1.35,2.11125507708304
1qje,1.35,2.16865102250608
1p5b,1.35,2.73642556093227
1p4c,1.35,3.11704072510888
2fxu,1.35,2.08916440494499
1wu4,1.35,2.28034748252774
1lk2,1.35,2.49857877751526
2c1i,1.35,2.44421032709799
1bsm,1.35,3.13003120112026
1i0h,1.35,2.00945273562771
1wzd,1.35,2.11643893414816
1wdr,1.35,2.26062034501001
1e6q,1.35,2.13041430564471
1e6s,1.35,2.30998212467309
1rf2,1.35,2.41323016848322
1rdp,1.35,2.35957773090595
1pzk,1.35,2.37655913960551
1ylz,1.35,2.17612962085842
1w9m,1.35,1.93011294553416
1u1w,1.35,2.16672116891596
1m6z,1.35,2.34246331879830
1rw9,1.35,1.84915464622943
1vef,1.35,2.45014547436150
1ubh,1.35,2.85266533985241
1ubj,1.35,3.00026506414152
1ubo,1.35,3.1643402043077
1ubu,1.35,3.18801944548747
2c4j,1.35,1.71975389361752
1f1g,1.35,2.5849898794996
1wdd,1.35,2.55220504376451
1smm,1.36,2.43601639858546
2esk,1.36,1.97511738224012
1zir,1.36,2.77079922773179
1wbe,1.36,2.35079787975252
1qwh,1.36,1.73879018836302
1ly0,1.36,2.40212214663777
1c5s,1.36,2.54550740590467
2izg,1.36,2.41548720305527
2izh,1.36,2.45598563488064
1rhs,1.36,3.35056658152117
1qfv,1.36,2.53727483330065
1y2k,1.36,1.58958814003404
1vim,1.36,2.21812457843636
2akz,1.36,2.42187914863993
1lyv,1.36,2.11205261774534
1f1e,1.37,1.86669680335992
1jo0,1.37,2.73470780949416
1kug,1.37,2.71260392909527
1gi4,1.37,2.23470029314068
1c1t,1.37,2.37462906631453
1c1p,1.37,2.45845800998107
1c1q,1.37,2.46132211127213
1c1r,1.37,2.56488903410445
1c5u,1.37,2.34599364030214
1c5t,1.37,2.51107149014105
1thm,1.37,1.99838171919208
1xoz,1.37,2.30572268395884
1od1,1.37,1.61231921663099
1rgz,1.37,2.11436360588741
1ouw,1.37,2.10177975561078
1smw,1.38,2.46815393601359
1ryq,1.38,1.33401677974891
1nxb,1.38,5.639573360985
1kqw,1.38,2.84820045123925
1mh1,1.38,2.84958195341664
1s9u,1.38,2.46578915248529
1gi2,1.38,2.03219824274404
1o2w,1.38,2.11427798261948
1o38,1.38,2.30963119914370
1fcz,1.38,1.54983610108232
1fd0,1.38,2.10738643870404
1gvo,1.38,2.27852279258402
1gvs,1.38,2.44583214103298
1gvr,1.38,3.06706389910777
1xmz,1.38,2.50531352575512
1hx0,1.38,2.01267979477426
1gve,1.38,2.28289913214130
1gt9,1.38,3.03424836182829
2rta,1.39,2.85543616499118
1sjy,1.39,2.82665459537988
2c3v,1.39,3.04447136224787
1i1j,1.39,2.23504248507121
1yiw,1.39,2.00358315050563
1ghz,1.39,2.14436609149143
2rtg,1.39,2.69987900490871
2rtq,1.39,3.15104761190097
2eur,1.39,1.97637461765512
1y9u,1.39,2.24546740942178
2cz1,1.39,2.12880223695936
1h2w,1.39,2.27247632826564
1pi4,1.39,2.35926204658273
1k55,1.39,2.46810112524677
1jkv,1.39,1.99633423102041
2bkx,1.4,2.42225469003101
1bx8,1.4,2.50752379963748
2bn1,1.4,1.605520917118
2bn3,1.4,1.60712236987958
1rdg,1.4,2.55927401720756
1rpo,1.4,2.61301016926669
3ebx,1.4,3.29038052845783
1pfb,1.4,1.82516188458852
1t7e,1.4,2.71685494500795
1yu5,1.4,1.8057568852215
1ssh,1.4,1.71091512756456
1en2,1.4,2.61548914141599
2fq3,1.4,2.46932231340371
1awd,1.4,1.78908104574722
1ben,1.4,2.65119191246075
2brf,1.4,2.31100214364371
2axi,1.4,3.10669770070893
3vub,1.4,2.33470328702938
1eaz,1.4,2.66963213139323
6fdr,1.4,2.33661126636618
7fdr,1.4,2.40341105729727
1upd,1.4,2.94707951427496
1wr5,1.4,2.92324369868341
1vzm,1.4,2.39002836249006
1kr4,1.4,2.74045905014592
1ifr,1.4,2.40990087729154
1hh7,1.4,2.10660298660062
1v30,1.4,2.71325114880233
1h10,1.4,2.30159718998596
1pbj,1.4,2.11070404613932
1ti0,1.4,3.16453324926826
1faz,1.4,2.32626131603372
2ft7,1.4,2.00479905294161
1eic,1.4,3.41122587485881
1eid,1.4,3.59749385018767
2blp,1.4,2.15196991087694
2blz,1.4,2.15196991087694
1rpg,1.4,2.76040518864943
1eie,1.4,3.43025076999914
1fs3,1.4,3.56144577628003
2phy,1.4,2.65472317865413
1jzg,1.4,2.38555234976748
2blx,1.4,2.41913042457649
2bly,1.4,2.32199386235697
194l,1.4,2.69585579444738
2ihl,1.4,2.1416513783932
1qgv,1.4,3.73751982752272
1qyz,1.4,2.57987107431248
1iwv,1.4,1.51163830392309
1iwu,1.4,1.48092587114273
1iwx,1.4,1.96921637466827
1iww,1.4,1.72379708166212
1iwy,1.4,2.00512588312654
1jwr,1.4,1.92001325786432
1i5f,1.4,2.08972519194399
1d06,1.4,3.47129034354194
1ew0,1.4,3.38531753994898
1kv0,1.4,3.16175263769617
1lju,1.4,2.72644850002169
1hmt,1.4,2.27302533466371
1hms,1.4,2.72700064565814
1hmr,1.4,2.84512153909409
1gp0,1.4,2.68953365434562
1eco,1.4,2.43788090716646
1ecd,1.4,2.49661843375036
1eca,1.4,2.54863049769831
1ecn,1.4,2.56044446359140
1iju,1.4,3.42734330869488
1kjl,1.4,2.41099235410144
1w8t,1.4,1.86318778752568
1qk8,1.4,2.34271437136270
1i5g,1.4,2.36132319866698
1jl7,1.4,1.83715217740995
1jf3,1.4,1.96556779869092
1jl6,1.4,2.37905134805079
1jf4,1.4,2.44823180826628
2b06,1.4,2.24744978460575
1ng6,1.4,1.97270002544395
1f21,1.4,2.91345823841962
1dwt,1.4,1.82953674716266
2evk,1.4,2.32498455880131
1u7s,1.4,2.834999993042
1bvd,1.4,2.71409471278630
1mbd,1.4,3.10123231753446
1dxd,1.4,2.57096273023529
1dxc,1.4,2.14904072123938
1h1x,1.4,2.48573538198769
1kqr,1.4,2.71974451653880
1ezg,1.4,2.21613535955578
1i73,1.4,3.18467924874718
1fw9,1.4,2.37372334785189
1rcf,1.4,2.03617714122556
1ye8,1.4,1.55780761962747
2ew0,1.4,2.58972486287436
1kt3,1.4,3.09613709337975
2f1s,1.4,1.98193639693604
1sxu,1.4,1.95659015227499
1erx,1.4,2.49939166152581
1d3s,1.4,2.88009563602016
1v7r,1.4,2.27044036372344
2fi1,1.4,1.41335871398916
2g7s,1.4,2.35033643575254
1svf,1.4,2.144882742175
1q92,1.4,2.5465257033194
1sdv,1.4,1.62105827140831
2aod,1.4,1.57238820361604
2ftr,1.4,1.69779307257715
1y43,1.4,1.89610229637230
1he3,1.4,2.47215443592652
2aoi,1.4,2.15507320616319
1he4,1.4,2.00435889899509
2blu,1.4,1.80923673623825
2blr,1.4,1.83665837296166
1m1f,1.4,2.11629673945798
1k7j,1.4,2.46131069747577
1uyl,1.4,2.55304954464265
256b,1.4,2.53218135642055
2cxv,1.4,2.5641686352803
2cz2,1.4,2.17186358208724
1o03,1.4,2.36139279391815
1y5a,1.4,2.07000828929337
1s5s,1.4,1.43820335332634
1o3l,1.4,1.97207409857992
1n6x,1.4,2.04303216772353
1n6y,1.4,1.92318005547005
1c1n,1.4,2.53007911396155
1o3j,1.4,2.3910536686019
1c2h,1.4,2.41540710230821
1c2j,1.4,2.54116637047132
1c2m,1.4,2.61415145308271
1c1o,1.4,2.62293634078841
1tpp,1.4,2.62187632473973
1uu6,1.4,1.91681097588607
1muy,1.4,2.71794143959882
4eug,1.4,2.70612952042062
2b3p,1.4,2.45826720892004
1g8a,1.4,2.35517477791512
2fwq,1.4,2.39626048859161
2fsq,1.4,1.85703710355498
1zi8,1.4,2.55898831424826
1f7d,1.4,2.84728325094656
1sgp,1.4,2.83621043169467
1gg6,1.4,2.23441741604690
2any,1.4,1.99471109270201
1mk5,1.4,2.10603425822539
2rti,1.4,3.03215062648506
2izc,1.4,3.31141913871533
1haz,1.4,2.21779573037008
1jlt,1.4,2.55819517557074
1yc5,1.4,1.89668667549669
1s2o,1.4,2.41374395803288
1rjc,1.4,2.07644022884247
1eao,1.4,2.06386977298628
1qts,1.4,2.43216790489978
1oaf,1.4,2.63366381536068
1rl0,1.4,2.00197009968427
1ie9,1.4,2.62923931917842
1t7r,1.4,1.91903159775052
1uxz,1.4,2.00969632552739
1es5,1.4,2.62488510907274
1yt4,1.4,2.27156304964225
1uq5,1.4,2.22922596216366
1ypq,1.4,2.40924295782861
1u7i,1.4,2.07654045900534
1jy2,1.4,2.40725232075467
1st3,1.4,2.31841124878626
1svn,1.4,2.89833053721338
1ltz,1.4,2.83264080415489
2cit,1.4,1.96859210833148
1h8d,1.4,3.30352635400316
1x99,1.4,2.19186060722464
1mnn,1.4,2.43010771253598
1y20,1.4,2.49768936112697
3sdh,1.4,1.96915129966928
1ru1,1.4,2.76845406689475
2as3,1.4,1.70569808161990
2eup,1.4,2.04883884592190
1gcu,1.4,2.97100298367815
1obd,1.4,2.49698204454958
1u4g,1.4,2.61768821248332
2ctc,1.4,2.69082345512749
1y8a,1.4,2.40054976531428
1dry,1.4,2.2885350704017
1x96,1.4,2.75860405720064
1x97,1.4,2.86999828340885
1q5y,1.4,2.59289885515215
1xgk,1.4,2.24330874894777
1qjf,1.4,2.12965963674045
1fo8,1.4,2.34073277644102
1w3v,1.4,1.89987154521791
1hb3,1.4,2.01587953961799
1v37,1.4,2.14528761194605
2b6d,1.4,3.24973010581566
1qnr,1.4,1.91522943122092
1fp2,1.4,2.57273004218198
1s0p,1.4,3.43182192405447
1q2q,1.4,2.17776543241528
1h91,1.4,2.86114222442015
1uww,1.4,2.06194112894755
1oki,1.4,2.17834318006606
1h61,1.4,2.89386360161025
2g84,1.4,2.04485997456975
1ga4,1.4,1.74369255496050
1kdz,1.4,2.32662199941958
1ga1,1.4,1.93694449243168
2a83,1.4,2.0063405146946
1u7g,1.4,3.09198498580978
1m55,1.4,1.56895378783049
1r6x,1.4,2.62609558156672
1f8d,1.4,2.82608075809096
1d1z,1.4,2.47656856636859
1ql3,1.4,2.16803500617406
1t5b,1.4,2.38253637459712
2bu3,1.4,2.57987285115420
2c78,1.4,2.02253799212329
1yuz,1.4,2.30050709272667
1f24,1.4,1.97528645098219
1f25,1.4,1.97459619652370
1f26,1.4,1.8839421352799
1oi6,1.4,1.89826944322934
1yrc,1.4,2.44314790089582
1g57,1.4,2.53264878737889
1t5k,1.4,2.01873490925159
1p1v,1.4,2.5386809144853
1ra5,1.4,2.92376145566701
1ks8,1.4,2.49859201507078
1ruk,1.4,2.64428478706497
1rup,1.4,2.64213765437817
2tnf,1.4,2.86412658303361
2bnu,1.4,3.18565341325174
1g67,1.4,2.46460777458507
1pwb,1.4,2.57119307616009
1l6r,1.4,2.15065599099299
1g6c,1.4,2.38929033651182
1kv7,1.4,2.80637422950761
1k0m,1.4,2.57940046779628
1tzp,1.4,2.10898074080299
1uay,1.4,2.23271500322086
1f0i,1.4,2.3867958932865
1ktn,1.4,2.42800075558445
1b16,1.4,2.14757279179825
1o98,1.4,2.17503868315136
2olb,1.4,2.89928277861688
1rkq,1.4,2.10394128042737
1q7l,1.4,1.87663760099018
1wb4,1.4,2.05776494767762
1gkl,1.4,2.11869154968547
1wb5,1.4,2.15508648522759
1iw0,1.4,2.25038183928191
1jub,1.4,2.67262497421005
1g5a,1.4,2.22566673099740
1w5q,1.4,2.22444992927887
1xyz,1.4,2.14349793959732
1o7n,1.4,2.68088218906111
1y2b,1.4,1.67247233077002
1k3i,1.4,2.32294896390196
1qop,1.4,2.33239282540288
1z44,1.4,2.09700583837903
1c1x,1.4,2.62530225049589
1qfm,1.4,2.09175512052852
1o6g,1.4,2.28312026264297
1odz,1.4,1.84237791733563
1o1h,1.4,2.3909593095366
1wuj,1.4,2.46811323692976
1ubm,1.4,2.93532991204801
1h2r,1.4,3.6538588942077
1f8n,1.4,2.23880416252781
1rmt,1.4,2.31393759103014
1ub3,1.4,2.22346387971954
1yge,1.4,2.53443353466644
1zgo,1.4,2.85367900822807
1y9z,1.4,2.48871225283810
1z5r,1.4,2.5488864238507
2dcy,1.4,2.28898198066249
1n13,1.4,2.12895872650904
1wbi,1.4,1.47159758287426
1m22,1.4,2.33903308663517
1sjm,1.4,1.91090367213240
1hty,1.4,2.58489274078926
1uzb,1.4,2.51122352002684
2bhq,1.4,2.21284794362982
2bjk,1.4,2.22817420751009
1llf,1.4,2.21043743835553
1gq1,1.4,2.05548385811926
1gk8,1.4,2.57142442043075
2f9s,1.4,1.79947525825197
1vju,1.4,2.62102519324066
1mb3,1.41,2.55702722833393
2bwq,1.41,2.63590826997001
2rtl,1.41,3.03564246395024
1xph,1.41,1.32426077344780
1o35,1.41,2.03306423847745
1o2u,1.41,2.24428942994136
2f46,1.41,1.52411144504441
1bxq,1.41,1.81531539738118
1tc1,1.41,2.65634254894978
1x9d,1.41,1.52006283213457
1xsz,1.41,2.10692783022044
1gkf,1.41,2.26400622846832
1qh4,1.41,2.71055938392318
1qlq,1.42,2.35669692616817
1tgr,1.42,1.86942437444380
2d02,1.42,2.59967878868035
1cxu,1.42,3.00049747628551
2aoh,1.42,2.59323208876564
1gi1,1.42,2.1202158954522
1gi0,1.42,2.26935787624757
2a6y,1.42,2.61310351558418
1k3w,1.42,2.49778157045055
2f22,1.42,1.57474919699518
1yii,1.42,2.62095200193996
1pkh,1.42,2.79296421427632
1nof,1.42,2.03508223651935
1v0u,1.42,2.31084611626013
1mxr,1.42,2.40635754787126
1pp0,1.42,2.84117982501859
1o04,1.42,1.96877997863942
1pz7,1.42,3.41804912761125
1smu,1.43,2.78024973587924
3msi,1.43,3.01685301460624
1v05,1.43,2.28130257803109
1b0b,1.43,2.05718727662568
1m0m,1.43,3.18124013175757
1o3k,1.43,2.01198084838661
1c5q,1.43,2.18873837367201
1c5p,1.43,2.53631878028575
3eug,1.43,2.58480569138674
2a49,1.43,2.03123324636359
1z89,1.43,2.33549312754749
1ur1,1.43,2.3828806109426
1rk6,1.43,2.38004544447275
1m7g,1.43,2.19086341005108
1g33,1.44,1.71638290657603
1k96,1.44,1.85333345906153
1j9e,1.44,1.99321769796568
2esq,1.44,2.51941674100216
1qx2,1.44,2.54983733405659
1zie,1.44,2.72115252696198
1kys,1.44,2.25428313501738
1gi3,1.44,2.40809346672928
1zdy,1.44,2.41354145101516
1r66,1.44,2.59191264638547
1rd9,1.44,2.32450951311641
1kb0,1.44,2.52911458724276
1gvd,1.45,1.77667075531018
1df4,1.45,2.52062478390987
1c8c,1.45,3.70831578538266
1yu8,1.45,2.23238589105567
1xyi,1.45,2.6209982142397
1os6,1.45,2.26272500683604
1i71,1.45,2.72743273037415
1aba,1.45,2.27769224974256
1nnx,1.45,2.53832280271175
1lri,1.45,2.30273158807727
4vub,1.45,2.35840176039230
1uku,1.45,1.99618368181421
1xaw,1.45,2.36846339484531
1n1x,1.45,2.47698110236332
1wlu,1.45,1.89202028652757
1xbi,1.45,2.68628749352544
1nko,1.45,3.22224891027443
1pko,1.45,2.26985016257072
1ymn,1.45,3.00963298784498
3rn3,1.45,3.42169912659097
1bgf,1.45,2.63396245088052
1z67,1.45,1.88027455980055
1pa7,1.45,1.74223446347333
1x2i,1.45,1.89857437656075
1is3,1.45,2.75641207846196
1eu5,1.45,2.49537499122544
2end,1.45,2.56756613056728
1w1g,1.45,2.83800356319236
1j3f,1.45,2.08289215278889
1dws,1.45,1.70704893362574
1dwr,1.45,1.72970926713787
1hzt,1.45,2.39774014299006
1v9q,1.45,1.88172315715590
1tmj,1.45,3.31823133071888
1uuy,1.45,2.42098808079846
2f3y,1.45,1.74720178900437
1lw9,1.45,2.59585550338906
1io0,1.45,2.55777505660751
1zgt,1.45,2.58962996456929
1t68,1.45,2.79638852488074
1di6,1.45,1.99616557563360
1u0x,1.45,1.87088044380001
1wl8,1.45,2.32831794038954
2b0a,1.45,1.99350500417585
2f80,1.45,2.24736037097006
1ybk,1.45,2.04300499114353
1kuk,1.45,2.65174631723398
2dct,1.45,2.19325363649010
2erf,1.45,2.51954959274154
1wei,1.45,2.38894414438979
1c1k,1.45,2.64732582629994
1hlq,1.45,2.44400173407932
1fm0,1.45,1.70342088479861
1s6h,1.45,1.79198450232098
1o2r,1.45,1.83629748380952
1o37,1.45,2.30730201717596
1o2y,1.45,2.11686582524496
1q4a,1.45,2.38495916679472
1dlf,1.45,2.41478474316024
2f5t,1.45,2.49585589259023
1ji7,1.45,2.61783517015994
1sq2,1.45,2.17698769262017
1t8z,1.45,2.56916027302067
1thf,1.45,2.58208877522705
1vwk,1.45,3.32260733578933
1vwj,1.45,3.21540335524318
1vwl,1.45,3.17401020589186
1hf4,1.45,2.78126694768091
1pzp,1.45,2.6936408295163
1n7s,1.45,2.27210140037297
1qqf,1.45,2.75898850196868
1pb8,1.45,2.68041641484778
1si6,1.45,2.71724476618369
2d5x,1.45,2.24168828720651
1kw6,1.45,2.4646204658618
1kw3,1.45,2.58414167107077
2as6,1.45,1.58320215254908
2as2,1.45,1.68522405621970
2euu,1.45,1.72086120633576
2euo,1.45,1.88660066014017
2glz,1.45,1.49279040931210
1q0r,1.45,2.33991469590847
1ve1,1.45,2.52365572706555
1pa2,1.45,2.31813987373207
2cyg,1.45,2.10891147386640
1xlq,1.45,2.10531930801907
1e6u,1.45,2.62614697365406
1si1,1.45,2.03012455963448
1lzk,1.45,2.94053661402258
1blz,1.45,1.82901731115755
2fgq,1.45,2.86972324086131
1jbo,1.45,2.68471123642015
1tm5,1.45,2.07166895162445
1wua,1.45,2.17427796595009
1rcq,1.45,2.25156053203145
1r50,1.45,2.41606948733809
1qz5,1.45,2.30549571171117
1rl9,1.45,2.92153079723412
1yyd,1.45,2.28387013174993
1hz4,1.45,2.05152167979984
1lm4,1.45,2.31208274655597
1wu6,1.45,2.29483600921541
1x7q,1.45,2.44314560448427
2ado,1.45,2.20151173708359
1re9,1.45,2.54988547312849
1z72,1.45,1.95527094882237
1x1z,1.45,2.10551364709505
1idp,1.45,2.54988630018223
1q9r,1.45,2.71395003630396
2a53,1.45,2.67021523809707
2a54,1.45,2.84417208500953
1v4p,1.45,2.07796999056672
1wvq,1.45,2.46817930391274
1md2,1.45,2.40771290878227
1qh5,1.45,2.14898027719299
2d1t,1.45,2.14293307066810
1w5r,1.45,2.61431094497271
2d5z,1.45,2.02065472538883
1w1h,1.45,2.23368753102654
1ikp,1.45,2.49996924809249
1tzc,1.45,2.05345675603713
1xd3,1.45,2.08230615954677
1n82,1.45,2.30621217059320
1zkk,1.45,1.99889863388007
1w2p,1.45,2.47674677314006
2c0c,1.45,2.05456023755064
1urs,1.45,2.45249521408341
1u3w,1.45,2.44844245014926
1rwf,1.45,1.95317002302649
1gm7,1.45,2.26420795475806
1i88,1.45,2.16147678346953
2cvd,1.45,2.25378772140779
2bry,1.45,2.26947862852126
1goi,1.45,2.40053908350779
1j40,1.45,2.52802375478679
1j41,1.45,2.56517193161192
2a8y,1.45,2.76126864265502
1sqn,1.45,2.55514282001218
1vmg,1.46,1.5273864045231
2fb6,1.46,1.9750793687862
2iza,1.46,2.67747378815249
1vwg,1.46,3.32148476489068
2fbb,1.46,2.37870723525437
1w70,1.46,1.79623942511198
1kt5,1.46,2.94170759390938
1g3p,1.46,2.39492756401619
1gv9,1.46,2.62885363193557
1o33,1.46,2.02553723720794
1o2x,1.46,1.97843512078914
1tke,1.46,2.51180818396667
2fbr,1.46,2.18264228177972
1fx2,1.46,3.12644725854459
1v0h,1.46,1.91764653090165
1o82,1.46,1.8811618698224
1hnj,1.46,2.36046734002724
1w3x,1.46,2.08991448396166
1mzy,1.46,2.43141193173578
1r8s,1.46,2.07040034877496
1lc5,1.46,2.32676859947007
1c0k,1.46,2.44963673814134
1vmf,1.46,1.91187824897856
1sr7,1.46,2.86637049307959
1llr,1.46,2.5330429461176
1pzj,1.46,2.36123289437529
1gx4,1.46,2.29732517276576
1jig,1.46,3.85408060457745
2bff,1.46,2.3522457596077
1m5e,1.46,2.40066313576105
1mqd,1.46,2.48736746998346
1hj5,1.46,2.32464122088673
1kt4,1.46,3.33825660939701
1t6f,1.47,1.33905797890564
1seh,1.47,2.22407272206208
4gcr,1.47,2.84411925196658
1oqq,1.47,2.9031580089571
1m0l,1.47,3.01254448521436
1smo,1.47,2.30227298588149
1o2p,1.47,2.14159574529069
1c2i,1.47,2.39498234388668
1c5r,1.47,2.71448955708716
1fcx,1.47,1.80001675923351
2rtf,1.47,2.36741039101265
1uyx,1.47,2.23164499542969
1uyy,1.47,2.40738036375993
1c5l,1.47,2.86256992943958
7atj,1.47,2.28833557438237
1qbz,1.47,2.48269269246758
1rku,1.47,2.35906119136125
1n92,1.47,2.11649365667428
1pl4,1.47,2.37252387900757
1ju2,1.47,2.13924958907148
1yxl,1.48,2.70863395897677
2gcu,1.48,1.90391326973422
1g6u,1.48,2.37874320528901
1upq,1.48,2.94214810767978
1vm9,1.48,2.01581220729456
2fup,1.48,2.06655412588151
1vwh,1.48,3.24425455949178
1iwz,1.48,2.30258283918534
1b67,1.48,3.04340873550700
1ru2,1.48,2.66596756041918
2rn2,1.48,3.00933297342930
1ek0,1.48,3.00867451691030
1uca,1.48,1.91831377416994
1zd8,1.48,1.73842922313555
1c5v,1.48,2.75699230401832
1tky,1.48,2.49974960565682
1q4b,1.48,2.33829494868727
3seb,1.48,3.01410469676121
2izl,1.48,2.40535588811082
1vyo,1.48,2.06685536510959
1o4y,1.48,1.95613906820374
1wpu,1.48,2.59007889328374
1dzk,1.48,3.09879429720176
1kjv,1.48,2.40195426837546
1xh3,1.48,2.2779204338214
2bcm,1.48,2.11587393324139
1l7m,1.48,2.34748317006680
1rum,1.48,2.59742227845439
2bcg,1.48,2.09423959679096
1gqi,1.48,2.43635714265532
1s8n,1.48,2.8079836291483
1u06,1.49,1.50544133197965
1qkd,1.49,3.30887923101582
1vyk,1.49,2.06341788333587
1z1s,1.49,2.32983684309463
1xnb,1.49,2.41036521984469
1my7,1.49,3.10973155411632
1gi6,1.49,2.12700823196544
1uu4,1.49,1.88035892409963
1z0n,1.49,2.17682120111229
1ziz,1.49,2.61335600771741
2afy,1.49,1.42693171804981
1xso,1.49,2.27199120887666
8abp,1.49,2.68160683496409
1so7,1.49,2.51199186784764
1uzm,1.49,2.51968498255377
1q9q,1.49,3.04772879451209
1h2x,1.49,2.06372438636860
1pi5,1.49,2.39332166802667
1zni,1.5,2.95347012826064
1z21,1.5,1.70663354921307
1q9b,1.5,3.03010273652738
1crn,1.5,0.878864995688711
1yzm,1.5,0.903032334428602
6rxn,1.5,1.27642423517957
1czq,1.5,2.10647221080937
2c8r,1.5,1.09242706978742
1iu5,1.5,1.42470584539857
7rxn,1.5,1.56397393117023
1r0i,1.5,0.98056279382585
1fhh,1.5,3.13394582995857
1fhm,1.5,3.08864249344547
1b13,1.5,2.04467601801674
2ovo,1.5,2.30147961911444
4pti,1.5,2.32995564347338
1qke,1.5,3.04754955808832
1uoy,1.5,2.07944641788360
1yu7,1.5,1.43075026327023
1cka,1.5,2.02288752794449
1wto,1.5,2.76586878139923
1ff4,1.5,3.04784873474848
1t7a,1.5,3.00482093770524
1sna,1.5,2.48756080914863
1uti,1.5,2.62022121102771
1lr7,1.5,1.30758246049762
1wfb,1.5,1.35519272376296
1jek,1.5,1.98880693744800
1dp7,1.5,1.86334711205015
1edm,1.5,3.38082445308002
1uha,1.5,2.34675048127637
1eyt,1.5,2.98850376524200
1cyo,1.5,2.41683496673235
1ehd,1.5,2.45447185984152
1yd0,1.5,1.15701508868943
1g9o,1.5,2.07878604167438
6rlx,1.5,2.8423829006744
1n7e,1.5,2.49246006425655
1irq,1.5,2.87842603092323
4ins,1.5,2.67657767862971
3ins,1.5,2.7685072066033
1zeh,1.5,2.82210681565017
1urr,1.5,2.82484668344815
2plt,1.5,1.72565027924111
1ln4,1.5,2.85794901534978
3ezm,1.5,1.73700083355395
1td4,1.5,2.39015471056139
1qw2,1.5,2.3811297205516
5cyt,1.5,2.50511828937154
9rnt,1.5,1.91104063062109
2b4z,1.5,2.48768668870931
1o4r,1.5,2.67736963563222
1zmh,1.5,2.9349570234861
1o43,1.5,2.60444939449302
1o4a,1.5,3.05992529932648
1sha,1.5,3.25204193035074
1wpa,1.5,2.25958383691234
4cpv,1.5,3.54732874714893
1kr7,1.5,1.45584582995483
1aap,1.5,2.65764375501077
1y9l,1.5,2.23332139872244
1kpf,1.5,2.67096349907010
1vyi,1.5,2.10969316558766
2mcm,1.5,1.79739105216578
1ccr,1.5,2.91573856521170
1noa,1.5,1.37125840426907
1t2j,1.5,2.90030397632447
1vc3,1.5,2.4314678679638
1e87,1.5,2.72347880212556
2bwk,1.5,2.12705358245689
1f7l,1.5,2.41469473279496
1poa,1.5,3.11555492965356
2b1f,1.5,2.18157379468038
2cyj,1.5,3.00025041959814
1sz8,1.5,2.59286644486526
